FeatureName,FeatureType,DateCode,Measurement,Units,Value,Indicator (road network traffic)
City of Edinburgh,Council Area,2009,Ratio,Driver Journeys,15,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
City of Edinburgh,Council Area,2012,Count,Vehicle Kilometres,2824,The Total Million Vehicle Kilometres On Scottish Roads
City of Edinburgh,Council Area,2012,Ratio,Percent Of Roads,34,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
City of Edinburgh,Council Area,2018,Count,Vehicle Kilometres,3138,The Total Million Vehicle Kilometres On Scottish Roads
City of Edinburgh,Council Area,2007,Count,Vehicle Kilometres,3015,The Total Million Vehicle Kilometres On Scottish Roads
City of Edinburgh,Council Area,2015,Count,Vehicle Kilometres,2951,The Total Million Vehicle Kilometres On Scottish Roads
City of Edinburgh,Council Area,2015,Ratio,Percent Of Roads,35.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
City of Edinburgh,Council Area,2023,Ratio,Percent Of Roads,34,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
City of Edinburgh,Council Area,2007,Ratio,Driver Journeys,15,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
City of Edinburgh,Council Area,2021,Ratio,Percent Of Roads,36,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
City of Edinburgh,Council Area,2013,Ratio,Percent Of Roads,43.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
City of Edinburgh,Council Area,2013,Count,Vehicle Kilometres,2833,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2018,Count,Vehicle Kilometres,1634,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2021,Ratio,Driver Journeys,14,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Renfrewshire,Council Area,2016,Count,Vehicle Kilometres,1581,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2015,Count,Vehicle Kilometres,1544,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2008,Count,Vehicle Kilometres,1492,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2007,Count,Vehicle Kilometres,1476,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2016,Ratio,Percent Of Roads,34.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Renfrewshire,Council Area,2023,Ratio,Percent Of Roads,28,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Renfrewshire,Council Area,2021,Count,Vehicle Kilometres,1471,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2003,Ratio,Driver Journeys,10.1,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Renfrewshire,Council Area,2023,Count,Vehicle Kilometres,1616,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2020,Ratio,Percent Of Roads,32,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Renfrewshire,Council Area,2018,Ratio,Driver Journeys,11,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Renfrewshire,Council Area,2013,Ratio,Driver Journeys,9.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Renfrewshire,Council Area,2021,Ratio,Percent Of Roads,29,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Renfrewshire,Council Area,2005,Ratio,Driver Journeys,11.9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Renfrewshire,Council Area,2015,Ratio,Driver Journeys,17.7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Renfrewshire,Council Area,2007,Ratio,Percent Of Roads,34,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Renfrewshire,Council Area,2017,Ratio,Driver Journeys,12.8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Renfrewshire,Council Area,2011,Ratio,Percent Of Roads,42.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Renfrewshire,Council Area,2008,Ratio,Percent Of Roads,35.7,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Renfrewshire,Council Area,2022,Ratio,Driver Journeys,12,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Renfrewshire,Council Area,2022,Ratio,Percent Of Roads,28,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Renfrewshire,Council Area,2009,Ratio,Percent Of Roads,46.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Renfrewshire,Council Area,2023,Ratio,Driver Journeys,11,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Renfrewshire,Council Area,2009,Ratio,Driver Journeys,13.1,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Renfrewshire,Council Area,2017,Count,Vehicle Kilometres,1589,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2018,Ratio,Percent Of Roads,35.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Renfrewshire,Council Area,2012,Ratio,Driver Journeys,15.6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Renfrewshire,Council Area,2013,Ratio,Percent Of Roads,38.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Renfrewshire,Council Area,2014,Ratio,Driver Journeys,18.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Renfrewshire,Council Area,2017,Ratio,Percent Of Roads,33.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Renfrewshire,Council Area,2022,Count,Vehicle Kilometres,1610,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2019,Count,Vehicle Kilometres,1639,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2013,Count,Vehicle Kilometres,1454,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2019,Ratio,Percent Of Roads,32.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Renfrewshire,Council Area,2006,Count,Vehicle Kilometres,1469,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2007,Ratio,Driver Journeys,18,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Renfrewshire,Council Area,2014,Ratio,Percent Of Roads,38.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Renfrewshire,Council Area,2011,Count,Vehicle Kilometres,1449,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2010,Count,Vehicle Kilometres,1444,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2016,Ratio,Driver Journeys,11.7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Renfrewshire,Council Area,2020,Count,Vehicle Kilometres,1280,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2014,Count,Vehicle Kilometres,1508,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2012,Count,Vehicle Kilometres,1440,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2012,Ratio,Percent Of Roads,37.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Renfrewshire,Council Area,2019,Ratio,Driver Journeys,13,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Renfrewshire,Council Area,2015,Ratio,Percent Of Roads,36.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Renfrewshire,Council Area,2009,Count,Vehicle Kilometres,1464,The Total Million Vehicle Kilometres On Scottish Roads
Renfrewshire,Council Area,2006,Ratio,Percent Of Roads,45,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Angus,Council Area,2015,Count,Vehicle Kilometres,1102,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2007,Ratio,Driver Journeys,6.4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Angus,Council Area,2007,Ratio,Percent Of Roads,30,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Angus,Council Area,2015,Ratio,Percent Of Roads,28.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Angus,Council Area,2023,Count,Vehicle Kilometres,1120,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2020,Ratio,Percent Of Roads,31,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Angus,Council Area,2009,Ratio,Percent Of Roads,27.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Angus,Council Area,2009,Ratio,Driver Journeys,7.56,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Angus,Council Area,2021,Ratio,Driver Journeys,5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Angus,Council Area,2013,Count,Vehicle Kilometres,1063,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2009,Count,Vehicle Kilometres,1042,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2014,Ratio,Percent Of Roads,30.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Angus,Council Area,2022,Count,Vehicle Kilometres,1101,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2022,Ratio,Percent Of Roads,31,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Angus,Council Area,2014,Ratio,Driver Journeys,6.8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Angus,Council Area,2018,Ratio,Percent Of Roads,32.7,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Angus,Council Area,2013,Ratio,Percent Of Roads,30.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Angus,Council Area,2023,Ratio,Driver Journeys,8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Angus,Council Area,2021,Count,Vehicle Kilometres,1012,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2003,Ratio,Driver Journeys,8.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Angus,Council Area,2021,Ratio,Percent Of Roads,31,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Angus,Council Area,2015,Ratio,Driver Journeys,4.7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Angus,Council Area,2013,Ratio,Driver Journeys,5.3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Angus,Council Area,2008,Count,Vehicle Kilometres,1052,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2006,Ratio,Percent Of Roads,39,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Angus,Council Area,2007,Count,Vehicle Kilometres,1032,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2018,Ratio,Driver Journeys,10,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Angus,Council Area,2014,Count,Vehicle Kilometres,1100,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2011,Ratio,Percent Of Roads,29,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Angus,Council Area,2012,Ratio,Percent Of Roads,27.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Angus,Council Area,2012,Count,Vehicle Kilometres,1049,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2016,Count,Vehicle Kilometres,1133,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2012,Ratio,Driver Journeys,9.1,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Angus,Council Area,2019,Ratio,Percent Of Roads,33.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Angus,Council Area,2016,Ratio,Percent Of Roads,31.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Angus,Council Area,2011,Count,Vehicle Kilometres,1040,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2020,Count,Vehicle Kilometres,887,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2019,Count,Vehicle Kilometres,1145,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2008,Ratio,Percent Of Roads,26.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Angus,Council Area,2010,Count,Vehicle Kilometres,1049,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2023,Ratio,Percent Of Roads,32,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Angus,Council Area,2016,Ratio,Driver Journeys,5.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Angus,Council Area,2022,Ratio,Driver Journeys,5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Angus,Council Area,2017,Ratio,Driver Journeys,7.3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Angus,Council Area,2005,Ratio,Driver Journeys,5.1,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Angus,Council Area,2018,Count,Vehicle Kilometres,1148,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2019,Ratio,Driver Journeys,9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Angus,Council Area,2017,Count,Vehicle Kilometres,1163,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2006,Count,Vehicle Kilometres,1043,The Total Million Vehicle Kilometres On Scottish Roads
Angus,Council Area,2017,Ratio,Percent Of Roads,31.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dundee City,Council Area,2023,Count,Vehicle Kilometres,853,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2007,Ratio,Driver Journeys,19.9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dundee City,Council Area,2014,Ratio,Percent Of Roads,49.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dundee City,Council Area,2013,Count,Vehicle Kilometres,817,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2021,Ratio,Driver Journeys,14,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dundee City,Council Area,2017,Count,Vehicle Kilometres,839,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2019,Ratio,Driver Journeys,13,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dundee City,Council Area,2013,Ratio,Percent Of Roads,49.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dundee City,Council Area,2011,Count,Vehicle Kilometres,829,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2012,Count,Vehicle Kilometres,831,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2021,Count,Vehicle Kilometres,783,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2017,Ratio,Driver Journeys,11.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dundee City,Council Area,2018,Ratio,Percent Of Roads,26.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dundee City,Council Area,2012,Ratio,Percent Of Roads,27.7,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dundee City,Council Area,2014,Count,Vehicle Kilometres,819,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2009,Ratio,Driver Journeys,11.76,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dundee City,Council Area,2023,Ratio,Driver Journeys,18,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dundee City,Council Area,2023,Ratio,Percent Of Roads,28,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dundee City,Council Area,2010,Count,Vehicle Kilometres,833,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2016,Ratio,Driver Journeys,12,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dundee City,Council Area,2013,Ratio,Driver Journeys,11.8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dundee City,Council Area,2022,Ratio,Driver Journeys,16,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dundee City,Council Area,2007,Count,Vehicle Kilometres,897,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2018,Ratio,Driver Journeys,12,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dundee City,Council Area,2005,Ratio,Driver Journeys,9.3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dundee City,Council Area,2007,Ratio,Percent Of Roads,25,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dundee City,Council Area,2016,Count,Vehicle Kilometres,836,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2009,Count,Vehicle Kilometres,875,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2009,Ratio,Percent Of Roads,25.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dundee City,Council Area,2015,Ratio,Percent Of Roads,27.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dundee City,Council Area,2011,Ratio,Percent Of Roads,25.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dundee City,Council Area,2014,Ratio,Driver Journeys,15.4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dundee City,Council Area,2015,Count,Vehicle Kilometres,817,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2008,Ratio,Percent Of Roads,23.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dundee City,Council Area,2018,Count,Vehicle Kilometres,850,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2020,Count,Vehicle Kilometres,691,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2008,Count,Vehicle Kilometres,893,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2022,Count,Vehicle Kilometres,841,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2019,Count,Vehicle Kilometres,854,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2015,Ratio,Driver Journeys,12.9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dundee City,Council Area,2003,Ratio,Driver Journeys,8.8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dundee City,Council Area,2022,Ratio,Percent Of Roads,28,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dundee City,Council Area,2016,Ratio,Percent Of Roads,26.7,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dundee City,Council Area,2021,Ratio,Percent Of Roads,26,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dundee City,Council Area,2012,Ratio,Driver Journeys,11.8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dundee City,Council Area,2006,Ratio,Percent Of Roads,45,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dundee City,Council Area,2006,Count,Vehicle Kilometres,877,The Total Million Vehicle Kilometres On Scottish Roads
Dundee City,Council Area,2017,Ratio,Percent Of Roads,25.4,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dundee City,Council Area,2019,Ratio,Percent Of Roads,26,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dundee City,Council Area,2020,Ratio,Percent Of Roads,23.7,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Dunbartonshire,Council Area,2014,Ratio,Driver Journeys,10.7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Dunbartonshire,Council Area,2022,Count,Vehicle Kilometres,554,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2014,Count,Vehicle Kilometres,529,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2016,Ratio,Driver Journeys,14.3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Dunbartonshire,Council Area,2009,Ratio,Driver Journeys,12.32,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Dunbartonshire,Council Area,2019,Ratio,Percent Of Roads,33.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Dunbartonshire,Council Area,2011,Ratio,Percent Of Roads,43.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Dunbartonshire,Council Area,2009,Ratio,Percent Of Roads,44.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Dunbartonshire,Council Area,2003,Ratio,Driver Journeys,16.7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Dunbartonshire,Council Area,2022,Ratio,Percent Of Roads,31,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Dunbartonshire,Council Area,2014,Ratio,Percent Of Roads,41.7,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Dunbartonshire,Council Area,2007,Ratio,Percent Of Roads,49,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Dunbartonshire,Council Area,2011,Count,Vehicle Kilometres,519,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2013,Count,Vehicle Kilometres,511,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2012,Count,Vehicle Kilometres,516,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2017,Count,Vehicle Kilometres,566,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2019,Count,Vehicle Kilometres,573,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2012,Ratio,Driver Journeys,9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Dunbartonshire,Council Area,2017,Ratio,Driver Journeys,15,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Dunbartonshire,Council Area,2018,Ratio,Driver Journeys,15,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Dunbartonshire,Council Area,2018,Ratio,Percent Of Roads,34,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Dunbartonshire,Council Area,2013,Ratio,Percent Of Roads,41.7,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Dunbartonshire,Council Area,2007,Count,Vehicle Kilometres,545,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2021,Ratio,Driver Journeys,15,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Dunbartonshire,Council Area,2012,Ratio,Percent Of Roads,43.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Dunbartonshire,Council Area,2009,Count,Vehicle Kilometres,536,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2010,Count,Vehicle Kilometres,521,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2023,Ratio,Percent Of Roads,33,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Dunbartonshire,Council Area,2015,Count,Vehicle Kilometres,532,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2021,Ratio,Percent Of Roads,33,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Dunbartonshire,Council Area,2023,Ratio,Driver Journeys,15,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Dunbartonshire,Council Area,2019,Ratio,Driver Journeys,15,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Dunbartonshire,Council Area,2023,Count,Vehicle Kilometres,562,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2005,Ratio,Driver Journeys,11.6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Dunbartonshire,Council Area,2021,Count,Vehicle Kilometres,521,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2022,Ratio,Driver Journeys,15,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Dunbartonshire,Council Area,2015,Ratio,Percent Of Roads,39.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Dunbartonshire,Council Area,2016,Ratio,Percent Of Roads,37.4,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Dunbartonshire,Council Area,2017,Ratio,Percent Of Roads,35.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Dunbartonshire,Council Area,2020,Ratio,Percent Of Roads,33.4,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Dunbartonshire,Council Area,2007,Ratio,Driver Journeys,17.3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Dunbartonshire,Council Area,2008,Count,Vehicle Kilometres,537,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2015,Ratio,Driver Journeys,14.9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Dunbartonshire,Council Area,2020,Count,Vehicle Kilometres,467,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2013,Ratio,Driver Journeys,13.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Dunbartonshire,Council Area,2006,Ratio,Percent Of Roads,44,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Dunbartonshire,Council Area,2018,Count,Vehicle Kilometres,571,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2016,Count,Vehicle Kilometres,545,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2006,Count,Vehicle Kilometres,534,The Total Million Vehicle Kilometres On Scottish Roads
East Dunbartonshire,Council Area,2008,Ratio,Percent Of Roads,44.4,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2006,Count,Vehicle Kilometres,2809,The Total Million Vehicle Kilometres On Scottish Roads
Fife,Council Area,2007,Ratio,Percent Of Roads,35,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2022,Count,Vehicle Kilometres,2969,The Total Million Vehicle Kilometres On Scottish Roads
Fife,Council Area,2005,Ratio,Driver Journeys,11.3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Fife,Council Area,2015,Ratio,Driver Journeys,8.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Fife,Council Area,2011,Count,Vehicle Kilometres,2836,The Total Million Vehicle Kilometres On Scottish Roads
Fife,Council Area,2017,Ratio,Driver Journeys,8.3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Fife,Council Area,2017,Ratio,Percent Of Roads,31.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2009,Ratio,Driver Journeys,8.18,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Fife,Council Area,2006,Ratio,Percent Of Roads,58,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2020,Count,Vehicle Kilometres,2409,The Total Million Vehicle Kilometres On Scottish Roads
Fife,Council Area,2021,Ratio,Percent Of Roads,33,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2018,Ratio,Driver Journeys,9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Fife,Council Area,2015,Ratio,Percent Of Roads,32.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2020,Ratio,Percent Of Roads,32.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2013,Ratio,Percent Of Roads,33,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2019,Ratio,Percent Of Roads,32.4,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2016,Ratio,Percent Of Roads,32.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2023,Ratio,Driver Journeys,16,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Fife,Council Area,2011,Ratio,Percent Of Roads,36.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2008,Ratio,Percent Of Roads,32.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2016,Count,Vehicle Kilometres,3040,The Total Million Vehicle Kilometres On Scottish Roads
Fife,Council Area,2014,Count,Vehicle Kilometres,2923,The Total Million Vehicle Kilometres On Scottish Roads
Fife,Council Area,2014,Ratio,Driver Journeys,9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
